ID,연도,성별,연령,학력,혼인상태,거주지역,직업,주업,직장지위,주5일근무제실시여부,차량보유여부,개인소득,소득분위,관광휴양여부,여행유형,월,계절,여행일수(박),여행총경비,지출비용포함인원수,1인지출비용,개인휴가사용여부,지역코드,시,숙박시설,여행활동1,여행활동2,여행활동3,여행활동4,여행활동5,주요이동교통수단,여행지선택이유_1순위,여행지선택이유_2순위,만족도_자연경관,만족도_문화유산,만족도_교통,만족도_식당및음식,만족도_쇼핑,만족도_관광정보및안내시설,만족도_관광지편의시설,만족도_지역관광종사자의친절성,만족도_체험프로그램,만족도_관광지물가,만족도_관광지혼잡도,전반적만족도,재방문의도,타인추천의도,총만족도
878,2020,1,3,4,2,8,1,2,1,1,1,5,,N,5,8,2,0,50000,1,50000,0,33,충청북도,0,Y,Y,N,Y,N,1,2,1,5,5,4,4,4,9,4,9,4,4,4,4,4,4,만족
879,2020,1,3,4,1,8,1,3,1,1,1,4,,Y,4,9,3,0,60000,1,60000,0,25,대전광역시,0,Y,N,Y,Y,N,1,14,11,3,9,3,4,9,9,4,4,9,3,4,3,3,3,보통
880,2020,1,4,4,2,8,1,5,1,1,1,7,,Y,4,6,2,0,30000,1,30000,0,25,대전광역시,0,N,N,N,N,Y,1,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,만족
881,2020,1,3,4,2,8,1,3,1,1,1,3,,N,5,2,4,0,100000,1,100000,0,11,서울특별시,0,Y,Y,N,Y,N,1,7,9,5,5,4,4,5,5,5,5,9,5,4,5,4,4,매우만족
882,2020,1,3,4,1,8,1,3,1,1,1,4,,Y,4,7,2,0,150000,1,150000,0,24,광주광역시,0,Y,N,N,N,Y,1,2,9,4,9,3,4,9,4,5,5,9,4,4,4,4,4,만족
883,2020,1,5,4,2,8,1,2,1,1,1,5,,Y,4,1,4,1,160000,10,16000,0,33,충청북도,7,N,Y,N,N,Y,1,9,8,3,3,4,5,9,9,2,3,9,2,4,2,3,3,보통
884,2020,1,3,4,1,8,1,3,1,1,1,4,,Y,4,4,1,0,60000,1,60000,0,34,충청남도,0,Y,Y,N,N,N,1,5,4,5,9,4,3,4,3,3,4,9,3,4,4,4,3,만족
885,2020,1,3,4,1,8,1,3,1,1,1,4,,Y,4,7,2,0,70000,1,70000,0,25,대전광역시,0,Y,N,N,Y,N,1,14,1,4,4,4,3,9,9,4,4,9,3,3,4,4,3,만족
886,2020,1,4,4,2,9,1,5,1,1,1,3,,Y,4,2,4,0,18000,1,18000,0,31,경기도,0,N,N,N,N,Y,1,4,15,9,9,4,4,9,9,9,9,9,9,4,4,4,4,만족
887,2020,1,3,4,1,9,1,3,1,1,1,4,,Y,4,7,2,0,80000,1,80000,0,31,경기도,0,N,N,N,N,Y,1,5,15,3,3,4,3,4,3,4,4,4,4,4,4,4,3,만족
888,2020,1,4,4,2,9,1,1,1,1,1,5,,Y,4,1,4,1,100000,4,25000,0,34,충청남도,12,Y,N,N,N,N,1,6,3,5,4,3,4,5,4,4,3,4,4,4,4,4,4,만족
889,2020,1,3,4,2,9,1,3,1,1,1,4,,Y,4,3,1,0,100000,2,50000,0,25,대전광역시,0,Y,N,Y,Y,Y,1,13,3,4,3,4,4,4,3,3,3,3,3,3,4,3,3,만족
890,2020,2,3,4,2,9,1,4,1,1,1,3,,Y,4,11,3,0,900000,3,300000,0,38,경상남도,0,Y,Y,N,Y,N,6,6,1,4,5,5,4,5,5,5,5,9,5,5,4,4,4,만족
891,2020,1,3,4,2,9,1,2,1,1,1,6,,Y,4,12,4,1,150000,1,150000,0,35,전라북도,2,Y,N,N,N,Y,6,8,15,5,5,5,5,9,5,5,5,5,5,5,4,4,4,만족
892,2020,1,3,4,2,9,1,3,1,1,1,5,,Y,4,11,3,0,60000,1,60000,0,25,대전광역시,0,Y,Y,N,N,N,1,4,11,4,9,4,4,9,5,4,4,9,4,4,4,3,3,만족
893,2020,1,3,4,2,9,1,3,1,1,1,4,,N,5,4,1,0,20000,1,20000,0,23,인천광역시,0,Y,Y,Y,N,N,1,2,8,5,5,4,4,9,5,5,5,5,4,5,5,4,4,매우만족
894,2020,1,5,3,2,9,3,5,3,2,1,6,,Y,4,4,1,0,25000,1,25000,0,31,경기도,0,Y,Y,N,N,N,1,14,5,4,4,5,4,9,5,5,5,9,4,4,4,4,3,만족
895,2020,1,4,4,2,9,1,3,1,1,1,5,,N,5,1,4,0,20000,1,20000,0,31,경기도,0,Y,Y,N,N,N,1,4,14,4,5,9,4,9,9,5,4,4,5,4,4,4,4,만족
896,2020,1,5,4,2,9,1,3,1,1,1,5,,Y,4,7,2,0,100000,1,100000,0,23,인천광역시,0,N,N,N,N,Y,1,5,4,4,5,4,5,9,4,4,4,9,5,5,4,4,3,만족
897,2020,1,4,3,2,9,3,7,3,2,1,5,,Y,4,5,1,0,100000,2,50000,0,31,경기도,0,N,N,N,N,Y,11,15,15,9,9,4,4,9,9,9,9,9,4,4,4,4,4,만족
898,2020,1,4,4,2,9,1,3,1,1,1,4,,N,5,4,1,0,50000,2,25000,0,29,세종특별자치시,0,Y,Y,N,Y,N,1,6,2,5,4,4,4,9,4,5,4,9,4,4,5,4,4,매우만족
899,2020,2,2,4,1,9,1,3,1,1,1,3,,Y,4,4,1,1,2000000,2,1000000,0,32,강원도,4,Y,N,N,N,Y,1,4,1,5,9,4,9,9,4,4,5,4,4,4,4,4,4,만족
900,2020,2,5,4,2,9,1,3,1,1,1,2,,Y,4,1,4,0,50000,2,25000,0,31,경기도,0,Y,Y,N,N,N,1,8,14,5,5,4,5,4,5,5,5,4,4,4,5,5,4,매우만족
901,2020,1,2,4,2,9,1,3,1,1,1,3,,Y,4,3,1,0,100000,1,100000,0,34,충청남도,0,Y,N,N,N,Y,1,11,4,5,4,5,9,5,5,4,5,9,5,5,5,5,5,매우만족
902,2020,1,3,3,2,9,1,7,1,1,1,3,,Y,4,6,2,0,20000,2,10000,0,31,경기도,0,N,N,N,N,Y,1,15,15,9,9,1,4,9,9,3,9,9,9,9,3,4,4,만족
903,2020,1,4,3,1,9,1,7,1,2,1,4,,Y,4,8,2,6,500000,1,500000,0,39,제주특별자치도,2,Y,Y,N,N,N,3,15,1,5,9,4,4,9,4,4,4,9,9,4,4,4,4,만족
904,2020,1,3,4,2,9,1,3,1,1,1,3,,Y,4,8,2,0,140000,1,140000,0,21,부산광역시,0,Y,Y,N,N,Y,2,1,15,9,9,4,4,9,4,4,4,9,9,4,4,4,4,만족
905,2020,1,5,4,2,9,1,3,1,1,1,6,,Y,4,4,1,0,60000,1,60000,0,31,경기도,0,N,Y,N,N,Y,1,15,8,4,9,4,4,9,9,9,4,9,4,4,4,4,4,만족
906,2020,1,6,4,2,9,2,2,2,1,1,6,,Y,4,12,4,1,200000,1,310000,0,32,강원도,2,N,N,N,N,Y,1,13,15,4,4,4,4,4,5,4,5,4,4,4,4,4,4,만족
907,2020,1,2,4,1,9,1,3,1,1,1,4,,Y,4,9,3,1,250000,1,250000,0,21,부산광역시,2,Y,N,N,N,Y,2,5,2,5,4,4,4,4,4,4,4,9,3,4,4,4,4,만족
908,2020,1,3,4,2,9,1,3,1,1,1,4,,Y,4,9,3,0,150000,1,150000,0,29,세종특별자치시,0,Y,N,N,N,Y,1,15,2,5,5,4,4,9,4,4,4,9,3,4,5,4,4,매우만족
909,2020,2,2,4,1,9,1,3,1,2,1,3,,Y,4,5,1,0,20000,1,20000,0,11,서울특별시,0,Y,N,Y,Y,N,5,11,9,5,4,5,5,4,5,9,5,4,5,5,4,4,5,매우만족
910,2020,1,3,4,2,9,1,3,1,1,1,4,,Y,4,5,1,0,100000,2,50000,0,25,대전광역시,0,Y,N,N,Y,N,1,1,2,5,9,5,4,5,5,5,4,4,5,5,5,5,5,매우만족
911,2020,1,4,4,2,9,1,3,1,1,1,5,,Y,4,11,3,0,150000,1,150000,0,25,대전광역시,0,N,Y,N,N,N,2,9,15,4,9,4,4,9,9,4,4,9,9,4,4,4,4,만족
912,2020,1,3,4,2,9,1,3,1,1,1,5,,Y,4,4,1,0,200000,1,200000,0,26,울산광역시,0,N,N,N,N,Y,2,9,8,4,4,4,5,9,4,4,4,9,4,4,4,4,4,만족
913,2020,1,5,4,2,9,1,1,1,1,1,7,,Y,4,4,1,0,30000,1,30000,0,23,인천광역시,0,N,Y,N,N,Y,1,2,4,4,9,5,4,9,9,9,9,9,9,9,4,4,4,만족
914,2020,1,4,4,2,9,1,3,1,1,1,5,,Y,4,4,1,1,150000,1,150000,0,37,경상북도,2,N,N,N,N,Y,1,4,9,4,9,5,4,9,4,4,4,5,4,4,4,4,4,만족
915,2020,1,3,3,1,9,1,3,1,2,1,3,,N,5,6,2,0,30000,1,30000,0,31,경기도,0,Y,N,N,N,N,1,4,15,5,5,5,5,5,5,5,5,5,5,5,5,4,3,만족
916,2020,1,4,4,2,9,1,3,1,1,1,4,,Y,4,1,4,0,30000,1,30000,0,11,서울특별시,0,N,Y,N,Y,N,5,2,4,5,9,5,4,5,5,5,4,5,5,4,4,4,4,만족
917,2020,1,2,4,1,9,1,3,1,1,1,3,,Y,4,1,4,0,10000,1,10000,0,11,서울특별시,0,Y,Y,N,N,N,1,11,14,5,5,4,5,9,5,5,5,5,4,5,4,4,4,만족
918,2020,1,3,4,2,9,1,3,1,1,1,5,,N,5,4,1,0,20000,1,20000,0,23,인천광역시,0,Y,Y,N,N,N,1,9,3,5,9,5,5,9,9,5,5,4,4,4,4,4,4,만족
919,2020,1,4,4,2,9,1,3,1,1,1,5,,Y,4,10,3,0,25000,1,25000,0,23,인천광역시,0,Y,Y,N,N,Y,1,1,15,3,9,4,4,3,9,9,5,9,4,4,4,3,3,만족
920,2020,1,4,4,2,9,1,3,1,1,1,5,,N,5,11,3,0,30000,1,30000,0,25,대전광역시,0,Y,Y,N,N,N,1,2,4,9,5,5,4,9,5,5,5,5,5,5,4,5,5,매우만족
921,2020,1,3,4,2,9,1,3,1,1,1,5,,N,5,12,4,0,20000,1,20000,0,29,세종특별자치시,0,Y,Y,N,Y,N,1,1,2,5,9,4,5,5,4,5,5,5,5,5,5,5,5,매우만족
922,2020,2,4,4,2,9,1,2,1,2,1,6,,Y,4,4,1,1,500000,1,500000,0,39,제주특별자치도,1,N,N,N,N,Y,3,12,15,5,5,4,4,9,5,5,5,9,3,4,5,4,3,만족
923,2020,2,4,4,2,9,1,3,1,1,1,3,,N,5,1,4,0,250000,1,250000,0,11,서울특별시,0,Y,Y,N,Y,N,1,12,6,4,4,2,4,9,4,5,4,9,3,4,4,3,4,만족
924,2020,1,4,3,2,9,2,7,2,1,1,4,,Y,4,1,4,2,500000,4,125000,0,23,인천광역시,2,N,Y,N,Y,Y,1,6,14,4,3,4,4,9,9,4,4,3,3,4,3,3,3,보통
925,2020,1,3,4,1,9,1,7,1,1,1,4,,Y,4,1,4,0,30000,1,30000,0,11,서울특별시,0,Y,N,N,N,N,1,15,15,4,9,5,9,9,9,9,9,9,9,9,4,4,3,만족
926,2020,1,4,4,2,9,1,3,1,1,1,4,,Y,4,12,4,1,150000,1,150000,0,36,전라남도,2,Y,Y,N,Y,Y,10,15,15,5,5,4,4,4,4,4,4,9,4,4,5,5,4,매우만족
927,2020,1,4,3,2,9,1,7,1,1,1,6,,Y,4,9,3,0,100000,2,50000,0,31,경기도,0,N,N,N,N,Y,1,10,15,3,3,4,4,9,9,4,4,4,4,4,4,4,3,만족
928,2020,1,5,4,2,9,1,2,1,1,1,5,,Y,4,6,2,0,50000,1,50000,0,31,경기도,0,N,N,N,N,Y,1,13,15,3,3,3,4,3,3,3,3,9,3,3,3,3,3,보통
929,2020,1,3,4,2,9,3,4,3,2,1,6,,Y,4,7,2,2,1000000,2,500000,0,36,전라남도,1,N,N,N,N,Y,1,13,10,4,4,3,3,3,3,4,4,3,2,2,4,4,4,만족
930,2020,1,4,4,2,9,1,3,1,1,1,5,,N,5,9,3,1,250000,1,250000,0,35,전라북도,2,Y,Y,N,N,N,1,12,14,5,4,4,5,4,4,4,5,9,5,4,4,4,4,만족
931,2020,2,5,3,2,9,1,4,1,1,1,2,,Y,4,9,3,0,300000,7,42857,0,31,경기도,0,Y,Y,N,N,N,7,11,13,5,9,4,4,9,4,4,4,9,3,4,4,4,4,만족
932,2020,1,4,4,2,9,1,3,1,1,1,6,,Y,4,10,3,1,4000000,20,200000,0,36,전라남도,4,Y,Y,N,N,Y,11,15,1,5,9,5,4,9,9,5,4,9,4,5,5,4,4,매우만족
933,2020,1,4,4,1,9,1,4,1,1,1,4,,Y,4,9,3,0,100000,1,100000,0,35,전라북도,0,N,Y,N,Y,N,1,4,1,4,5,4,5,4,9,4,4,9,3,3,3,4,4,만족
934,2020,1,3,4,2,9,1,3,1,1,1,3,,Y,4,6,2,0,80000,2,40000,0,31,경기도,0,Y,N,N,N,N,1,3,4,4,5,4,5,9,9,4,5,4,5,4,5,4,5,매우만족
935,2020,1,5,3,2,10,3,7,3,2,1,4,,Y,4,3,1,0,60000,1,60000,0,11,서울특별시,0,Y,N,N,N,N,1,9,15,9,9,2,4,9,9,9,9,9,9,9,3,3,3,보통
936,2020,2,3,4,1,10,3,2,3,2,1,3,,Y,4,6,2,0,50000,1,50000,0,11,서울특별시,0,N,N,N,N,Y,6,5,13,3,3,4,3,3,3,4,3,9,3,3,3,3,3,보통
937,2020,1,5,2,2,10,3,7,3,2,1,4,,Y,4,9,3,0,50000,1,50000,0,31,경기도,0,Y,N,N,N,Y,1,14,15,4,3,4,4,9,3,4,3,9,3,3,3,3,3,보통
938,2020,1,4,3,2,10,1,5,1,1,1,4,,N,5,4,1,0,50000,1,50000,0,31,경기도,0,Y,N,N,N,N,1,5,3,5,9,3,4,3,4,4,3,9,3,3,4,4,4,만족
939,2020,1,5,4,2,10,3,5,3,2,1,5,,Y,4,2,4,0,50000,1,50000,0,31,경기도,0,Y,Y,N,N,N,1,14,5,4,3,3,4,9,3,4,3,9,3,3,3,3,3,보통
940,2020,2,4,3,4,10,3,5,3,2,1,4,,Y,4,3,1,0,70000,1,70000,0,32,강원도,0,Y,N,N,N,Y,1,15,15,4,9,4,4,9,4,4,4,9,4,4,4,3,3,만족
941,2020,1,6,1,2,10,3,7,3,2,1,3,,Y,4,3,1,2,100000,1,180000,0,39,제주특별자치도,1,Y,N,N,N,Y,1,14,15,4,9,4,4,9,4,4,4,9,4,4,3,3,3,보통
942,2020,1,4,4,2,10,1,5,1,1,1,3,,Y,4,4,1,0,40000,1,40000,0,33,충청북도,0,Y,N,N,N,Y,1,15,15,4,9,4,4,9,3,4,4,9,3,3,3,3,3,보통
943,2020,1,5,4,2,10,1,3,1,1,1,4,,Y,4,5,1,1,150000,1,150000,0,21,부산광역시,2,Y,N,N,N,Y,1,13,5,4,4,4,4,9,4,4,4,9,4,4,4,3,3,만족
944,2020,1,5,3,2,10,1,8,1,1,1,4,,Y,4,3,1,1,100000,1,100000,0,26,울산광역시,14,N,Y,N,N,Y,1,14,1,4,9,2,3,9,9,4,4,9,9,9,3,4,3,만족
945,2020,1,5,3,1,10,3,7,3,2,1,3,,Y,4,4,1,0,70000,1,70000,0,32,강원도,0,N,Y,N,N,Y,1,4,9,4,9,4,4,9,9,4,9,9,9,9,3,4,4,만족
946,2020,1,5,3,2,10,3,7,3,2,1,3,,Y,4,9,3,3,1000000,5,200000,0,36,전라남도,2,Y,N,N,N,Y,11,14,15,4,3,3,4,9,3,4,3,9,3,3,3,3,3,보통
947,2020,1,4,3,2,10,1,4,1,1,1,5,,Y,4,7,2,1,150000,1,150000,0,32,강원도,7,N,N,N,N,Y,1,4,13,9,9,4,3,9,9,4,3,9,3,3,2,3,3,보통
948,2020,2,3,4,2,10,1,4,1,2,1,2,,N,5,1,4,0,40000,1,40000,0,32,강원도,0,N,Y,N,N,N,6,7,15,5,9,4,4,4,9,4,4,9,4,4,4,4,4,만족
949,2020,1,5,4,2,10,3,7,3,2,1,3,,Y,4,1,4,2,220000,1,220000,0,37,경상북도,7,Y,N,N,N,Y,1,13,10,4,4,4,3,3,4,4,4,5,3,4,4,4,4,만족
950,2020,1,4,3,2,10,1,3,1,1,1,3,,Y,4,1,4,0,120000,1,120000,0,31,경기도,0,Y,Y,N,N,N,1,14,15,4,4,5,4,4,4,4,4,3,3,3,4,4,4,만족
951,2020,1,5,4,2,10,3,5,3,2,1,6,,Y,4,2,4,0,50000,1,50000,0,32,강원도,0,Y,Y,N,N,N,1,4,8,4,9,4,4,4,9,9,4,5,4,4,4,4,4,만족
952,2020,1,6,3,1,10,1,3,1,1,2,2,,Y,4,5,1,1,100000,1,100000,0,11,서울특별시,12,Y,N,N,N,N,6,7,15,5,9,4,4,4,4,4,4,9,4,4,4,4,4,만족
953,2020,1,5,4,2,10,1,3,1,1,1,5,,N,5,7,2,0,60000,1,60000,0,32,강원도,0,Y,N,N,N,N,1,14,6,5,5,5,4,4,5,5,5,4,4,4,5,5,5,매우만족
954,2020,1,3,4,1,11,1,3,1,1,1,3,,Y,4,3,1,0,60000,2,30000,0,33,충청북도,0,Y,N,N,N,N,1,3,4,4,2,4,3,9,9,3,3,9,4,3,4,3,3,만족
955,2020,1,4,4,2,11,1,3,1,1,1,3,,Y,4,4,1,0,70000,2,35000,0,33,충청북도,0,N,N,N,N,Y,1,14,15,9,9,4,4,9,9,9,9,9,4,4,5,4,4,매우만족
956,2020,1,3,4,1,11,1,2,1,1,1,3,,Y,4,7,2,0,50000,1,50000,0,25,대전광역시,0,Y,Y,N,N,N,1,2,4,5,9,4,3,9,4,4,4,9,3,3,5,5,4,매우만족
957,2020,2,5,3,2,11,1,3,1,1,1,3,,N,5,5,1,0,100000,2,50000,0,33,충청북도,0,Y,Y,N,N,N,1,8,5,4,4,5,4,3,3,2,3,9,3,5,4,3,3,만족
958,2020,1,3,4,2,11,1,3,1,1,1,3,,N,5,7,2,0,70000,1,70000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,2,1,5,9,4,4,9,4,4,4,9,4,3,5,4,4,매우만족
959,2020,1,4,4,2,11,1,3,1,1,1,4,,Y,4,7,2,0,50000,1,50000,0,33,충청북도,0,Y,N,N,N,N,1,2,1,5,9,4,9,9,4,4,5,9,4,4,5,5,5,매우만족
960,2020,1,4,4,2,11,1,3,1,1,1,6,,Y,4,10,3,0,100000,1,100000,0,33,충청북도,0,Y,Y,N,N,Y,1,3,5,4,5,4,4,5,4,4,4,4,3,4,4,4,4,만족
961,2020,2,5,3,2,11,4,6,4,2,1,2,,Y,4,8,2,0,50000,2,25000,0,33,충청북도,0,N,Y,N,Y,N,1,8,15,4,9,4,4,4,4,5,4,9,4,4,4,4,3,만족
962,2020,1,6,4,2,11,1,3,1,1,1,4,,Y,4,12,4,0,60000,2,30000,0,33,충청북도,0,N,Y,N,N,N,1,15,15,2,2,4,2,2,3,3,4,9,3,4,2,3,2,불만족
963,2020,1,3,4,1,11,1,3,1,1,1,4,,Y,4,1,4,0,80000,2,40000,0,31,경기도,0,N,Y,N,N,Y,1,11,2,4,9,3,4,9,9,9,9,9,9,3,3,3,3,보통
964,2020,1,4,4,2,11,1,4,1,1,1,4,,Y,4,2,4,1,150000,1,150000,0,21,부산광역시,9,Y,N,N,Y,Y,1,11,2,5,5,2,3,3,5,5,3,9,3,3,3,3,3,보통
965,2020,1,4,4,4,11,1,2,1,1,1,4,,Y,4,12,4,0,160000,2,80000,0,31,경기도,0,N,Y,N,N,Y,1,12,14,2,4,3,3,9,3,3,2,3,2,3,2,2,2,불만족
966,2020,1,4,3,2,11,1,3,1,1,1,4,,N,5,1,4,0,80000,1,80000,0,25,대전광역시,0,Y,Y,N,N,N,1,14,3,4,3,4,4,9,9,9,4,9,4,9,4,5,4,매우만족
967,2020,1,3,4,1,11,1,3,1,1,1,3,,Y,4,1,4,0,120000,2,60000,0,11,서울특별시,0,N,Y,N,N,Y,2,15,15,3,2,2,2,2,2,4,3,2,1,1,4,2,2,보통
968,2020,2,2,4,1,11,1,3,1,1,1,3,,Y,4,6,2,0,50000,2,37500,0,29,세종특별자치시,0,N,Y,N,N,Y,1,8,14,5,4,5,5,4,5,5,5,9,4,5,4,4,4,만족
969,2020,1,4,4,2,11,1,3,1,1,1,3,,Y,4,8,2,0,50000,1,50000,0,25,대전광역시,0,N,N,Y,N,N,1,1,2,3,3,4,3,9,3,4,4,9,3,4,3,3,3,보통
970,2020,1,4,4,2,11,1,3,1,1,1,4,,N,5,8,2,0,50000,1,50000,0,25,대전광역시,0,Y,Y,N,N,N,1,8,1,3,3,4,4,3,3,3,4,9,3,3,3,3,3,보통
971,2020,1,3,4,1,11,1,3,1,1,1,3,,Y,4,8,2,0,60000,1,60000,0,25,대전광역시,0,Y,N,Y,N,N,1,2,14,4,5,4,4,3,3,4,9,9,3,4,3,4,4,만족
972,2020,1,3,4,1,11,1,3,1,1,1,4,,Y,4,10,3,0,100000,1,100000,0,29,세종특별자치시,0,N,N,N,N,Y,1,13,15,4,9,5,4,9,4,4,4,4,4,4,4,4,4,만족
973,2020,1,4,4,2,11,1,3,1,1,1,7,,Y,4,1,4,0,260000,3,86667,0,21,부산광역시,0,Y,Y,N,N,N,1,1,14,5,9,2,4,9,3,4,9,9,3,3,4,3,3,만족
974,2020,1,4,4,2,11,1,8,1,1,1,4,,N,5,7,2,0,30000,2,15000,0,29,세종특별자치시,0,Y,N,N,N,N,1,4,14,5,5,5,5,9,5,5,9,9,4,5,4,4,4,만족
975,2020,1,3,4,2,11,1,3,1,1,1,4,,N,5,4,1,0,20000,1,20000,0,25,대전광역시,0,Y,N,N,N,N,1,2,4,5,9,4,4,9,4,4,4,9,4,4,3,3,3,보통
976,2020,1,3,4,2,11,1,3,1,1,1,3,,N,5,2,4,0,30000,1,30000,0,25,대전광역시,0,Y,Y,N,N,N,1,8,11,5,4,4,5,4,4,5,4,4,3,3,4,4,4,만족
977,2020,1,4,4,2,11,1,2,1,1,1,6,,Y,4,2,4,1,200000,1,200000,0,32,강원도,7,Y,Y,N,N,N,1,5,4,4,3,3,4,3,3,4,3,3,4,3,4,3,3,만족
978,2020,1,3,4,1,11,1,4,1,2,1,3,,Y,4,5,1,0,50000,1,50000,0,25,대전광역시,0,N,Y,N,Y,N,1,2,12,4,5,4,4,4,4,4,5,4,4,4,4,4,4,만족
979,2020,1,2,4,1,11,1,3,1,1,1,2,,Y,4,6,2,0,50000,1,50000,0,29,세종특별자치시,0,N,N,N,N,Y,1,15,15,9,9,4,4,9,4,4,4,9,9,3,4,3,3,만족
980,2020,1,4,4,4,11,1,3,1,1,1,5,,Y,4,4,1,0,50000,1,50000,0,25,대전광역시,0,Y,Y,N,Y,N,1,5,2,5,4,4,5,5,4,4,4,5,4,4,4,4,5,매우만족
981,2020,1,3,4,1,11,1,2,1,1,1,4,,Y,4,9,3,0,200000,2,100000,0,32,강원도,0,Y,Y,N,N,N,1,1,14,5,9,4,4,9,4,4,4,9,4,4,5,4,4,매우만족
982,2020,2,2,4,1,11,1,3,1,1,1,3,,Y,4,2,4,0,200000,3,66667,0,34,충청남도,0,Y,Y,N,N,N,1,5,8,5,9,5,5,9,9,5,5,5,5,5,4,4,4,만족
983,2020,1,3,4,1,11,1,3,1,1,1,5,,Y,4,7,2,0,15000,1,15000,0,29,세종특별자치시,0,Y,N,N,N,Y,1,4,15,5,9,4,4,9,4,4,4,9,4,4,4,4,4,만족
984,2020,1,3,4,1,11,1,3,1,1,1,3,,Y,4,3,1,0,100000,2,50000,0,25,대전광역시,0,N,N,N,N,Y,1,13,15,4,3,3,5,3,4,4,3,3,4,3,4,4,4,만족
985,2020,1,2,4,1,11,1,3,1,1,1,3,,Y,4,3,1,0,70000,1,70000,0,25,대전광역시,0,N,N,N,N,Y,1,13,15,4,3,4,4,3,4,4,4,4,4,4,4,4,4,만족
986,2020,2,3,4,1,11,1,4,1,2,1,3,,Y,4,6,2,0,80000,1,80000,0,23,인천광역시,0,Y,Y,N,N,N,1,5,2,4,9,4,4,9,9,4,4,9,4,4,4,4,4,만족
987,2020,1,5,4,2,11,3,4,3,1,1,4,,Y,4,6,2,0,100000,1,100000,0,11,서울특별시,0,N,N,N,N,Y,1,13,10,5,9,2,3,9,4,4,3,9,3,2,5,4,3,만족
988,2020,1,5,3,2,11,1,8,1,1,1,3,,Y,4,11,3,1,100000,2,50000,0,32,강원도,12,Y,Y,N,N,N,1,4,2,5,4,4,4,9,4,4,4,9,4,5,5,4,4,매우만족
989,2020,1,3,4,1,11,1,3,1,1,1,4,,Y,4,6,2,0,100000,2,50000,0,33,충청북도,0,N,N,N,N,Y,1,13,15,3,3,4,5,3,9,9,3,9,9,4,4,3,3,만족
990,2020,1,6,4,2,11,2,2,2,2,1,4,,Y,4,4,1,0,50000,2,25000,0,33,충청북도,0,Y,N,N,N,N,1,4,14,5,9,4,4,9,9,3,4,9,3,4,4,4,4,만족
991,2020,1,3,4,1,11,1,3,1,1,1,4,,Y,4,1,4,0,100000,2,50000,0,25,대전광역시,0,N,N,N,N,Y,1,9,13,4,3,4,4,3,3,4,4,4,4,4,3,4,4,만족
992,2020,1,4,4,2,11,1,2,1,1,1,4,,Y,4,2,4,0,60000,2,30000,0,33,충청북도,0,Y,Y,N,N,Y,1,5,4,2,1,3,3,9,9,9,3,9,4,5,3,3,3,보통
993,2020,1,5,4,2,11,2,2,2,1,1,5,,Y,4,5,1,0,300000,4,75000,0,33,충청북도,0,Y,Y,N,N,Y,1,14,9,5,3,4,5,9,9,4,5,9,4,4,5,4,4,매우만족
994,2020,1,4,4,2,11,1,3,1,1,1,4,,N,5,11,3,0,70000,1,70000,0,29,세종특별자치시,0,Y,Y,N,Y,N,1,2,1,4,3,3,5,4,4,4,4,9,3,3,4,4,4,만족
995,2020,1,4,4,2,11,3,2,3,1,1,4,,Y,4,12,4,0,80000,1,80000,0,33,충청북도,0,Y,Y,N,N,Y,1,2,1,4,4,4,4,3,4,4,4,9,3,3,4,4,4,만족
996,2020,1,3,4,2,12,1,3,1,1,1,4,,Y,4,6,2,0,220000,2,110000,0,23,인천광역시,0,Y,Y,N,N,Y,1,3,4,5,4,3,5,2,2,4,3,4,4,4,5,4,4,매우만족
997,2020,1,5,4,2,12,1,3,1,1,1,4,,Y,4,6,2,0,130000,3,43333,0,34,충청남도,0,Y,Y,N,N,Y,1,5,4,4,9,4,5,9,9,4,9,4,3,3,4,4,4,만족
998,2020,1,2,4,1,12,1,3,1,1,1,2,,Y,4,12,4,1,300000,2,150000,0,38,경상남도,2,Y,Y,N,N,N,1,4,14,5,4,4,3,3,3,3,3,9,3,3,4,4,4,만족
999,2020,1,4,4,2,12,1,3,1,1,1,4,,Y,4,2,4,0,70000,1,70000,0,34,충청남도,0,Y,Y,N,N,Y,1,1,3,4,9,5,4,9,9,4,4,9,9,5,4,4,4,만족
1000,2020,1,3,4,1,12,1,2,1,1,1,3,,N,5,11,3,1,165000,1,165000,0,21,부산광역시,2,Y,Y,N,N,N,1,1,2,5,9,4,4,9,9,4,4,9,4,4,5,5,4,매우만족
1001,2020,1,4,4,2,12,1,3,1,1,1,5,,N,5,12,4,0,100000,2,50000,0,24,광주광역시,0,Y,Y,N,Y,N,3,12,2,5,5,5,5,4,4,4,4,9,4,4,5,4,4,매우만족
1002,2020,1,2,4,1,12,1,3,1,1,1,3,,Y,4,1,4,1,300000,1,300000,0,23,인천광역시,2,Y,Y,N,Y,Y,2,13,8,4,5,4,5,9,5,4,5,5,5,5,4,3,3,만족
1003,2020,1,3,4,1,12,1,3,1,1,1,3,,N,5,12,4,0,40000,1,40000,0,34,충청남도,0,Y,Y,N,Y,N,1,12,6,5,5,4,4,4,4,4,5,9,3,3,4,4,4,만족
